index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
24523,32,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown,no,2024-08-01
58305,57,unemployed,divorced,primary,no,282,no,no,cellular,22,oct,460,1,88,4,other,no,2024-10-01
46232,33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,360,1,173,1,other,no,2024-05-01
17215,55,retired,married,primary,no,4459,no,no,cellular,15,jul,85,8,-1,0,unknown,no,2024-07-01
27896,61,management,married,tertiary,no,7935,no,no,cellular,26,aug,427,17,-1,0,unknown,no,2024-08-01
36308,37,self-employed,single,secondary,no,349,yes,yes,cellular,2,feb,165,1,-1,0,unknown,no,2024-02-01
948,57,blue-collar,married,primary,no,162,yes,no,unknown,6,may,155,2,-1,0,unknown,no,2024-05-01
21458,30,admin.,single,secondary,no,1223,yes,no,cellular,30,jul,112,5,-1,0,unknown,no,2024-07-01
15335,37,blue-collar,divorced,secondary,no,277,no,yes,cellular,8,jul,338,2,-1,0,unknown,no,2024-07-01
23737,38,technician,single,secondary,no,4359,no,no,cellular,8,aug,170,2,-1,0,unknown,no,2024-08-01
53185,63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes,2024-04-01
35084,27,student,single,tertiary,no,1013,no,no,cellular,28,jan,965,3,-1,0,unknown,no,2024-01-01
11618,40,blue-collar,married,primary,no,48,no,no,unknown,9,jun,100,5,-1,0,unknown,no,2024-06-01
33515,41,management,married,tertiary,no,5883,no,no,cellular,20,nov,182,2,-1,0,unknown,no,2024-11-01
55546,71,retired,married,primary,no,2171,no,no,cellular,10,mar,625,4,-1,0,unknown,no,2024-03-01
44811,37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,3,342,2,failure,no,2024-05-01
40148,28,blue-collar,married,secondary,no,631,yes,no,cellular,13,apr,151,1,-1,0,unknown,no,2024-04-01
6818,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,7,-1,0,unknown,no,2024-05-01
8469,44,management,married,secondary,no,27,yes,no,unknown,29,may,158,1,-1,0,unknown,no,2024-05-01
46115,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure,no,2024-05-01
17545,59,admin.,married,primary,no,4387,yes,no,telephone,16,jul,73,6,-1,0,unknown,no,2024-07-01
5119,35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,1,-1,0,unknown,yes,2024-05-01
40119,43,blue-collar,married,secondary,no,2355,yes,yes,cellular,13,apr,333,3,-1,0,unknown,no,2024-04-01
13105,40,technician,married,tertiary,no,4396,no,no,unknown,18,jun,1195,2,-1,0,unknown,no,2024-06-01
30442,35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,no,2024-04-01
55268,32,technician,single,secondary,no,324,no,yes,cellular,23,feb,432,1,-1,0,unknown,yes,2024-02-01
7794,24,services,single,secondary,no,1611,yes,no,unknown,28,may,418,1,-1,0,unknown,no,2024-05-01
40585,35,blue-collar,married,primary,no,4319,no,no,cellular,16,apr,266,1,-1,0,unknown,no,2024-04-01
36152,47,technician,married,secondary,no,349,yes,yes,cellular,2,feb,112,1,273,1,failure,no,2024-02-01
26105,33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes,2024-08-01
15849,37,technician,married,tertiary,no,512,no,no,cellular,9,jul,61,4,-1,0,unknown,no,2024-07-01
23824,39,entrepreneur,married,tertiary,no,745,no,no,cellular,8,aug,88,1,-1,0,unknown,no,2024-08-01
24345,33,management,married,tertiary,no,685,no,no,cellular,12,aug,72,2,-1,0,unknown,no,2024-08-01
13160,42,services,married,secondary,no,3236,no,no,unknown,18,jun,521,11,-1,0,unknown,no,2024-06-01
18382,31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure,no,2024-11-01
37583,57,technician,divorced,secondary,no,285,no,no,cellular,4,feb,348,2,-1,0,unknown,no,2024-02-01
29661,37,management,single,tertiary,no,3452,yes,no,cellular,29,aug,8,9,-1,0,unknown,no,2024-08-01
35391,38,admin.,divorced,secondary,no,478,no,no,cellular,29,jan,73,1,-1,0,unknown,no,2024-01-01
1242,40,unemployed,single,secondary,no,350,yes,no,unknown,7,may,287,1,-1,0,unknown,no,2024-05-01
10404,33,blue-collar,married,secondary,no,36,yes,no,unknown,4,jun,36,4,-1,0,unknown,no,2024-06-01
628,41,technician,married,secondary,no,767,yes,yes,unknown,6,may,204,1,-1,0,unknown,no,2024-05-01
9709,39,services,divorced,secondary,no,-718,yes,no,unknown,2,jun,90,4,-1,0,unknown,no,2024-06-01
50897,31,admin.,married,secondary,no,873,yes,no,cellular,3,jul,147,2,233,4,failure,no,2024-07-01
4104,45,blue-collar,married,primary,no,810,yes,no,unknown,15,may,213,4,-1,0,unknown,no,2024-05-01
27197,49,management,single,tertiary,no,11,no,no,cellular,22,aug,251,2,-1,0,unknown,no,2024-08-01
16126,37,blue-collar,married,secondary,no,563,yes,no,telephone,10,jul,27,1,-1,0,unknown,no,2024-07-01
2433,46,self-employed,married,tertiary,no,-80,yes,no,unknown,12,may,112,2,-1,0,unknown,no,2024-05-01
55872,36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,yes,2024-04-01
33719,38,management,single,tertiary,no,8669,yes,no,telephone,21,nov,228,6,-1,0,unknown,no,2024-11-01
41840,46,blue-collar,married,primary,no,859,yes,no,cellular,20,apr,9,1,-1,0,unknown,no,2024-04-01
6941,44,blue-collar,married,primary,no,-544,yes,yes,unknown,26,may,181,3,-1,0,unknown,no,2024-05-01
12353,35,blue-collar,single,primary,no,3751,no,no,unknown,16,jun,193,1,-1,0,unknown,no,2024-06-01
8461,56,technician,married,secondary,no,589,yes,no,unknown,29,may,535,2,-1,0,unknown,yes,2024-05-01
35602,26,student,single,secondary,no,1346,no,no,cellular,29,jan,383,2,-1,0,unknown,no,2024-01-01
323,53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,-1,0,unknown,no,2024-05-01
40449,39,blue-collar,married,primary,no,467,yes,no,cellular,12,may,7,5,285,30,other,no,2024-05-01
46622,46,services,married,secondary,no,2381,yes,no,telephone,12,may,220,3,363,1,other,no,2024-05-01
38461,29,blue-collar,divorced,primary,no,2,yes,no,cellular,6,feb,10,7,-1,0,unknown,no,2024-02-01
54753,36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no,2024-07-01
32486,31,services,married,secondary,no,283,yes,no,cellular,19,nov,214,2,-1,0,unknown,no,2024-11-01
10102,36,management,married,tertiary,no,0,yes,yes,cellular,18,jul,305,10,-1,0,unknown,no,2024-07-01
11827,45,self-employed,married,primary,no,750,no,no,unknown,11,jun,183,9,-1,0,unknown,no,2024-06-01
10872,52,housemaid,married,primary,no,1837,no,no,unknown,6,jun,118,1,-1,0,unknown,no,2024-06-01
34824,39,unknown,single,unknown,no,0,no,no,telephone,28,jan,28,1,-1,0,unknown,no,2024-01-01
6100,36,management,married,tertiary,no,8564,yes,no,unknown,23,may,125,1,-1,0,unknown,no,2024-05-01
3620,31,admin.,married,secondary,no,413,yes,no,unknown,14,may,574,2,-1,0,unknown,no,2024-05-01
9610,42,management,married,unknown,no,342,yes,no,unknown,2,jun,156,5,-1,0,unknown,no,2024-06-01
54685,27,unknown,single,tertiary,no,6421,no,no,cellular,18,may,315,3,110,4,failure,no,2024-05-01
38015,57,services,married,primary,no,-319,no,yes,cellular,5,feb,620,1,196,1,other,no,2024-02-01
33557,30,admin.,married,secondary,no,35,yes,yes,cellular,21,nov,91,2,-1,0,unknown,no,2024-11-01
17956,44,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,1153,4,-1,0,unknown,yes,2024-07-01
6275,36,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,may,152,2,-1,0,unknown,no,2024-05-01
28102,37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no,2024-08-01
49899,30,management,married,tertiary,no,155,yes,no,cellular,1,jun,353,1,-1,0,unknown,no,2024-06-01
12741,41,services,married,secondary,no,1483,yes,no,unknown,17,jun,66,4,-1,0,unknown,no,2024-06-01
49092,40,technician,single,secondary,no,191,yes,no,cellular,18,may,19,4,374,1,other,no,2024-05-01
12890,46,blue-collar,married,primary,no,557,no,no,unknown,18,jun,89,1,-1,0,unknown,no,2024-06-01
23002,60,admin.,married,secondary,no,1025,no,no,cellular,6,aug,388,8,-1,0,unknown,no,2024-08-01
4341,40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,unknown,no,2024-05-01
4449,40,blue-collar,married,primary,no,1758,yes,no,unknown,16,may,1230,3,-1,0,unknown,yes,2024-05-01
38153,39,blue-collar,single,secondary,no,357,no,yes,cellular,5,feb,250,3,-1,0,unknown,no,2024-02-01
27505,52,services,married,secondary,no,381,no,yes,cellular,25,aug,288,12,-1,0,unknown,no,2024-08-01
44581,45,housemaid,married,tertiary,no,0,yes,no,telephone,7,may,309,1,-1,0,unknown,no,2024-05-01
35685,57,management,divorced,tertiary,no,1016,yes,no,cellular,29,jan,462,2,234,5,failure,no,2024-01-01
10039,23,blue-collar,single,secondary,yes,-207,yes,no,unknown,3,jun,277,1,-1,0,unknown,no,2024-06-01
1927,44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no,2024-05-01
33684,44,entrepreneur,married,tertiary,no,-1,no,yes,cellular,21,nov,63,2,-1,0,unknown,no,2024-11-01
4521,33,blue-collar,married,secondary,no,64,no,no,unknown,16,may,239,3,-1,0,unknown,no,2024-05-01
39373,48,admin.,divorced,secondary,no,0,yes,yes,cellular,23,jun,248,1,89,1,failure,no,2024-06-01
48829,29,technician,single,secondary,no,1856,yes,yes,cellular,18,may,134,1,-1,0,unknown,no,2024-05-01
47434,43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73,1,370,1,failure,no,2024-05-01
42317,75,admin.,married,unknown,no,1093,no,no,cellular,22,apr,369,1,-1,0,unknown,no,2024-04-01
34870,49,unemployed,married,primary,no,213,no,no,cellular,28,jan,60,1,-1,0,unknown,no,2024-01-01
2901,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,121,2,-1,0,unknown,no,2024-05-01
20267,45,services,married,secondary,no,88,yes,no,cellular,25,jul,87,4,-1,0,unknown,no,2024-07-01
48682,40,services,married,secondary,no,191,yes,no,cellular,18,may,201,2,293,6,other,no,2024-05-01
21836,31,technician,single,secondary,no,0,yes,no,cellular,6,may,239,3,-1,0,unknown,no,2024-05-01
4395,40,admin.,divorced,secondary,no,783,yes,yes,unknown,16,may,171,2,-1,0,unknown,no,2024-05-01
17717,30,admin.,married,secondary,no,-44,yes,no,cellular,17,jul,97,1,-1,0,unknown,no,2024-07-01
14167,58,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,6,-1,0,unknown,no,2024-06-01
11685,48,services,married,secondary,no,11516,no,no,unknown,11,jun,399,8,-1,0,unknown,no,2024-06-01
37752,41,blue-collar,married,primary,no,438,no,no,cellular,5,feb,46,1,-1,0,unknown,no,2024-02-01
6026,27,blue-collar,single,primary,no,1518,yes,no,unknown,21,may,700,3,-1,0,unknown,no,2024-05-01
48617,37,blue-collar,married,secondary,no,91,yes,no,cellular,18,may,8,5,-1,0,unknown,no,2024-05-01
12120,40,services,married,secondary,no,0,no,no,unknown,12,jun,543,2,-1,0,unknown,no,2024-06-01
21046,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,yes,2024-07-01
29066,48,blue-collar,married,unknown,no,2499,no,no,cellular,28,aug,429,3,-1,0,unknown,no,2024-08-01
18094,39,admin.,married,secondary,no,-234,no,yes,cellular,18,jul,75,1,-1,0,unknown,no,2024-07-01
9934,53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,676,5,-1,0,unknown,no,2024-06-01
9570,41,technician,married,secondary,no,0,no,no,cellular,20,aug,113,3,-1,0,unknown,no,2024-08-01
15627,58,entrepreneur,married,tertiary,no,776,yes,no,telephone,9,jul,990,1,-1,0,unknown,yes,2024-07-01
15737,42,blue-collar,married,secondary,no,704,yes,no,telephone,9,jul,31,1,-1,0,unknown,no,2024-07-01
40744,44,blue-collar,divorced,primary,no,75,yes,no,cellular,16,apr,614,1,281,1,failure,no,2024-04-01
20709,60,self-employed,married,secondary,no,3105,no,no,telephone,28,jul,178,4,-1,0,unknown,no,2024-07-01
58061,28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,yes,2024-09-01
17767,31,services,single,secondary,no,2251,yes,yes,cellular,17,jul,134,1,-1,0,unknown,no,2024-07-01
25460,54,services,married,primary,no,392,no,no,cellular,18,aug,254,8,-1,0,unknown,no,2024-08-01
56277,35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes,2024-05-01
51766,72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no,2024-08-01
56085,32,management,married,tertiary,no,6138,no,no,cellular,3,sep,251,3,36,11,success,no,2024-09-01
50207,34,management,married,tertiary,no,1870,yes,no,cellular,3,jun,68,1,-1,0,unknown,no,2024-06-01
4235,50,admin.,divorced,secondary,no,1332,yes,no,unknown,16,may,95,3,-1,0,unknown,no,2024-05-01
30975,40,technician,married,secondary,no,5811,yes,no,cellular,18,nov,172,1,-1,0,unknown,no,2024-11-01
46859,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,yes,2024-05-01
23273,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,no,2024-08-01
50265,32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no,2024-06-01
11934,45,management,married,tertiary,no,3370,no,no,unknown,12,jun,36,3,-1,0,unknown,no,2024-06-01
47647,36,technician,single,tertiary,no,0,yes,no,cellular,14,may,155,2,303,3,other,no,2024-05-01
5773,35,technician,single,tertiary,no,458,yes,no,unknown,21,may,1091,3,-1,0,unknown,no,2024-05-01
6389,31,blue-collar,single,secondary,no,1358,yes,yes,unknown,23,may,339,2,-1,0,unknown,no,2024-05-01
19514,59,services,married,secondary,no,204,no,no,cellular,23,jul,286,2,-1,0,unknown,no,2024-07-01
44787,49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other,yes,2024-05-01
3670,42,blue-collar,married,unknown,no,1260,yes,no,unknown,14,may,79,3,-1,0,unknown,no,2024-05-01
4220,51,blue-collar,married,secondary,no,1414,yes,no,unknown,15,may,241,2,-1,0,unknown,no,2024-05-01
34527,37,housemaid,divorced,primary,no,0,yes,yes,cellular,21,nov,158,7,-1,0,unknown,no,2024-11-01
39925,32,technician,married,secondary,no,1951,yes,no,cellular,8,apr,518,2,261,2,failure,no,2024-04-01
14819,51,technician,married,secondary,no,1327,no,no,cellular,7,jul,21,2,-1,0,unknown,no,2024-07-01
10433,52,admin.,married,secondary,no,531,no,no,unknown,5,jun,222,1,-1,0,unknown,no,2024-06-01
56871,23,student,single,secondary,no,1809,no,no,cellular,8,jul,414,2,-1,0,unknown,yes,2024-07-01
41314,43,management,married,tertiary,no,9261,yes,no,cellular,17,apr,273,2,254,2,failure,no,2024-04-01
27084,57,technician,married,secondary,no,20,no,no,cellular,22,aug,119,2,-1,0,unknown,no,2024-08-01
8317,46,admin.,divorced,secondary,no,1939,yes,no,unknown,29,may,119,1,-1,0,unknown,no,2024-05-01
10423,38,technician,married,secondary,no,625,yes,no,unknown,4,jun,140,2,-1,0,unknown,no,2024-06-01
31369,38,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no,2024-11-01
50372,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success,yes,2024-09-01
6355,37,blue-collar,married,unknown,no,603,yes,no,unknown,23,may,773,2,-1,0,unknown,no,2024-05-01
53166,47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes,2024-10-01
48043,28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,failure,no,2024-05-01
45570,49,management,single,tertiary,no,1350,yes,yes,cellular,11,may,716,1,-1,0,unknown,no,2024-05-01
13205,55,blue-collar,married,secondary,no,2010,no,no,unknown,19,jun,446,1,-1,0,unknown,no,2024-06-01
2362,50,management,married,tertiary,no,3284,yes,no,unknown,9,may,51,3,-1,0,unknown,no,2024-05-01
46316,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown,no,2024-05-01
15514,41,technician,married,secondary,no,112,yes,no,cellular,9,jul,158,1,-1,0,unknown,no,2024-07-01
27621,35,management,divorced,tertiary,no,29,no,no,cellular,25,aug,157,4,-1,0,unknown,no,2024-08-01
35386,53,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown,no,2024-01-01
7559,24,admin.,single,secondary,no,795,yes,no,unknown,27,may,209,2,-1,0,unknown,no,2024-05-01
45104,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no,2024-05-01
33514,36,self-employed,married,secondary,no,328,no,no,cellular,20,nov,537,2,-1,0,unknown,no,2024-11-01
11547,60,retired,married,primary,no,17413,no,no,unknown,9,jun,200,1,-1,0,unknown,no,2024-06-01
40562,35,management,single,tertiary,no,824,yes,no,cellular,16,apr,693,2,-1,0,unknown,no,2024-04-01
47220,38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,no,2024-05-01
56697,21,student,single,unknown,no,762,no,no,cellular,24,jun,288,1,-1,0,unknown,no,2024-06-01
13287,45,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,no,2024-06-01
36262,39,student,single,tertiary,no,2103,no,no,cellular,2,feb,588,1,-1,0,unknown,yes,2024-02-01
11509,39,housemaid,married,primary,no,267,no,no,unknown,9,jun,1151,5,-1,0,unknown,no,2024-06-01
7675,35,technician,single,secondary,no,175,yes,no,unknown,28,may,223,1,-1,0,unknown,no,2024-05-01
15637,43,management,single,tertiary,no,-2,no,yes,cellular,9,jul,124,1,-1,0,unknown,no,2024-07-01
56519,37,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,238,1,181,2,success,yes,2024-06-01
11770,57,housemaid,divorced,primary,no,395,no,no,unknown,11,jun,125,1,-1,0,unknown,no,2024-06-01
48400,57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no,2024-05-01
46352,45,blue-collar,married,secondary,no,266,yes,no,cellular,12,may,277,1,-1,0,unknown,no,2024-05-01
22884,54,housemaid,married,unknown,no,0,no,no,cellular,14,apr,94,5,145,3,other,no,2024-04-01
19047,34,technician,single,tertiary,no,228,yes,no,cellular,22,jul,387,4,-1,0,unknown,no,2024-07-01
10363,35,blue-collar,married,primary,no,162,yes,no,unknown,4,jun,60,4,-1,0,unknown,no,2024-06-01
37143,55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,112,3,270,2,failure,no,2024-02-01
19360,28,services,single,secondary,no,651,no,yes,cellular,23,jul,158,2,-1,0,unknown,no,2024-07-01
13057,52,management,married,tertiary,no,1147,no,no,unknown,18,jun,43,1,-1,0,unknown,no,2024-06-01
48205,32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no,2024-05-01
422,58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,140,6,6,6,other,no,2024-02-01
1078,37,management,married,tertiary,no,0,yes,no,unknown,12,may,346,4,-1,0,unknown,no,2024-05-01
49851,35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no,2024-05-01
22994,48,services,married,secondary,no,35,no,no,cellular,6,aug,232,4,-1,0,unknown,no,2024-08-01
14724,51,management,married,tertiary,no,1421,yes,no,cellular,7,jul,152,5,-1,0,unknown,no,2024-07-01
14792,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes,2024-07-01
51995,52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes,2024-05-01
39300,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes,2024-03-01
4868,49,management,single,tertiary,no,354,yes,no,unknown,19,may,166,3,-1,0,unknown,no,2024-05-01
8232,40,admin.,married,unknown,no,3557,yes,no,unknown,29,may,332,1,-1,0,unknown,no,2024-05-01
13444,38,blue-collar,married,secondary,no,1403,no,no,unknown,19,jun,146,2,-1,0,unknown,no,2024-06-01
22583,49,technician,married,secondary,no,633,no,no,cellular,5,aug,201,2,-1,0,unknown,no,2024-08-01
23042,50,unemployed,single,tertiary,no,0,yes,no,cellular,6,aug,102,2,-1,0,unknown,no,2024-08-01
22092,27,admin.,single,secondary,yes,1110,yes,yes,cellular,31,jul,25,36,-1,0,unknown,no,2024-07-01
54520,66,retired,married,secondary,no,154,no,no,cellular,15,jul,268,5,181,2,failure,yes,2024-07-01
24120,49,self-employed,married,tertiary,no,23917,no,no,cellular,11,aug,51,4,-1,0,unknown,no,2024-08-01
58487,57,blue-collar,married,secondary,no,668,no,no,telephone,17,nov,508,4,-1,0,unknown,no,2024-11-01
8106,22,blue-collar,single,primary,no,3198,yes,no,unknown,28,may,109,2,-1,0,unknown,no,2024-05-01
5185,27,technician,single,tertiary,no,-291,yes,no,unknown,20,may,66,2,-1,0,unknown,no,2024-05-01
29664,59,blue-collar,married,primary,no,1227,no,no,cellular,29,aug,89,5,-1,0,unknown,no,2024-08-01
34666,40,blue-collar,divorced,primary,yes,0,yes,no,telephone,21,nov,333,3,-1,0,unknown,no,2024-11-01
12933,32,services,married,secondary,no,201,yes,no,unknown,18,jun,110,2,-1,0,unknown,no,2024-06-01
10714,55,admin.,single,secondary,no,533,no,no,unknown,5,jun,40,2,-1,0,unknown,no,2024-06-01
39576,24,services,single,secondary,no,496,yes,no,cellular,3,apr,297,1,323,2,failure,no,2024-04-01
19444,56,admin.,divorced,secondary,no,-429,no,yes,cellular,23,jul,229,4,-1,0,unknown,no,2024-07-01
13897,29,technician,single,secondary,no,142,yes,yes,unknown,20,jun,312,2,-1,0,unknown,no,2024-06-01
57409,28,management,single,tertiary,no,1530,no,no,cellular,5,aug,98,3,-1,0,unknown,no,2024-08-01
51954,31,management,single,tertiary,no,1441,no,no,cellular,17,aug,156,1,-1,0,unknown,no,2024-08-01
50689,33,blue-collar,married,secondary,no,379,yes,yes,cellular,16,jun,263,2,-1,0,unknown,yes,2024-06-01
12276,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,127,2,-1,0,unknown,no,2024-06-01
48437,38,management,married,tertiary,no,8,yes,no,cellular,15,may,17,8,-1,0,unknown,no,2024-05-01
47812,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,410,5,-1,0,unknown,no,2024-05-01
20050,51,admin.,divorced,secondary,no,74,yes,no,cellular,8,may,74,2,287,2,failure,no,2024-05-01
20803,36,blue-collar,married,secondary,no,1563,no,no,cellular,29,jul,449,2,-1,0,unknown,no,2024-07-01
12398,50,entrepreneur,married,tertiary,no,2198,no,no,unknown,16,jun,170,6,-1,0,unknown,no,2024-06-01
6627,50,services,married,secondary,no,683,yes,yes,unknown,26,may,129,3,-1,0,unknown,no,2024-05-01
3124,52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no,2024-05-01
29069,45,blue-collar,married,primary,no,377,no,no,cellular,28,aug,26,23,-1,0,unknown,no,2024-08-01
10127,25,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,no,2024-06-01
27897,52,blue-collar,married,primary,no,1401,no,no,cellular,26,aug,77,8,-1,0,unknown,no,2024-08-01
26629,38,technician,married,secondary,no,1960,yes,no,cellular,21,aug,161,2,-1,0,unknown,no,2024-08-01
18719,45,management,divorced,tertiary,no,54,no,yes,cellular,21,jul,34,3,-1,0,unknown,no,2024-07-01
49724,44,technician,single,tertiary,no,2033,no,no,cellular,3,sep,444,1,99,1,failure,yes,2024-09-01
16967,29,blue-collar,married,secondary,no,2312,yes,no,telephone,14,jul,109,3,-1,0,unknown,no,2024-07-01
12707,54,retired,single,secondary,no,515,yes,no,unknown,17,jun,205,1,-1,0,unknown,no,2024-06-01
41594,33,admin.,married,secondary,no,6,yes,no,cellular,20,apr,386,1,349,3,other,no,2024-04-01
43293,39,technician,married,tertiary,no,11766,yes,no,cellular,4,may,15,4,166,1,failure,no,2024-05-01
40959,41,admin.,married,secondary,no,1010,yes,no,cellular,17,apr,47,1,338,1,failure,no,2024-04-01
22536,46,blue-collar,married,primary,no,2473,no,no,cellular,4,aug,136,3,-1,0,unknown,no,2024-08-01
42746,23,management,single,tertiary,no,736,yes,no,cellular,30,apr,119,1,-1,0,unknown,no,2024-04-01
1889,34,admin.,married,tertiary,no,221,yes,no,unknown,8,may,185,4,-1,0,unknown,no,2024-05-01
47863,43,management,married,tertiary,no,536,yes,no,cellular,14,may,167,4,-1,0,unknown,no,2024-05-01
8510,33,blue-collar,single,primary,no,127,yes,no,unknown,29,may,1059,2,-1,0,unknown,yes,2024-05-01
23283,33,technician,married,secondary,no,277,no,no,cellular,7,aug,155,2,-1,0,unknown,no,2024-08-01
28420,31,technician,divorced,secondary,no,24,no,yes,cellular,27,aug,352,2,-1,0,unknown,no,2024-08-01
13201,50,self-employed,married,secondary,no,306,no,no,unknown,19,jun,37,1,-1,0,unknown,no,2024-06-01
23545,58,unknown,married,secondary,no,208,no,no,cellular,8,aug,121,2,-1,0,unknown,no,2024-08-01
26046,57,retired,married,secondary,no,81,no,no,cellular,19,aug,118,3,-1,0,unknown,no,2024-08-01
6220,32,blue-collar,married,primary,no,827,yes,no,unknown,23,may,230,2,-1,0,unknown,no,2024-05-01
11395,57,housemaid,married,primary,no,0,no,no,cellular,20,aug,252,3,-1,0,unknown,no,2024-08-01
37561,32,blue-collar,single,secondary,no,201,yes,no,cellular,4,feb,71,3,-1,0,unknown,no,2024-02-01
17381,56,self-employed,married,secondary,no,14,no,no,cellular,16,jul,239,1,-1,0,unknown,no,2024-07-01
5932,27,admin.,single,secondary,no,392,yes,yes,unknown,21,may,292,2,-1,0,unknown,no,2024-05-01
23877,31,management,married,tertiary,no,3897,yes,no,cellular,8,aug,231,3,-1,0,unknown,no,2024-08-01
2806,22,management,single,secondary,no,594,yes,no,unknown,13,may,154,1,-1,0,unknown,no,2024-05-01
7479,34,services,married,secondary,no,279,yes,no,unknown,27,may,498,1,-1,0,unknown,no,2024-05-01
34680,39,technician,married,secondary,no,616,no,no,telephone,8,dec,170,1,-1,0,unknown,no,2024-12-01
21901,51,self-employed,married,primary,no,106,yes,no,telephone,18,nov,366,3,110,2,failure,no,2024-11-01
36679,50,technician,divorced,secondary,no,8,no,no,cellular,2,feb,171,2,5,1,other,no,2024-02-01
29166,50,blue-collar,married,primary,no,565,yes,yes,cellular,28,aug,36,3,-1,0,unknown,no,2024-08-01
9380,35,blue-collar,married,secondary,no,80,yes,yes,cellular,21,nov,38,2,172,2,failure,no,2024-11-01
44042,35,services,married,secondary,no,347,yes,no,cellular,6,may,282,4,-1,0,unknown,no,2024-05-01
5787,27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no,2024-05-01
24204,34,management,single,tertiary,no,421,no,no,cellular,11,aug,383,3,-1,0,unknown,no,2024-08-01
479,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no,2024-05-01
805,48,technician,married,secondary,no,147,no,no,unknown,6,may,142,3,-1,0,unknown,no,2024-05-01
46969,48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,-1,0,unknown,yes,2024-05-01
